BusNumber,BusType,StopOrder,StopNameKorean,StopNameRomanized,StopNameNaver,Latitude,Longitude
207(기본),3,30,산업은행,San-eob Eun-haeng,KDB,36.017758,129.353873
207(기본),3,31,교보생명,Gyo-bo Saeng-myeong,Kyobo Life Insurance,36.015711,129.352234
207(기본),3,32,시외버스터미널,Si-oe Bus Terminal,Intercity Bus Terminal,36.013287,129.350316
207(기본),3,33,대잠사거리,Dae-jam Sageori,Daejam Sageori,36.011389,129.34449
207(기본),3,34,포항성모병원,Po-hang Seong-mo Byeong-won,,36.010577,129.339612
207(기본),3,35,영일대입구,Yeong-il-dae Ip-gu,Yeongildae Entrance,36.012892,129.336525
207(기본),3,36,영일대,Yeong-il-dae,Yeongildae,36.012975,129.334115
207(기본),3,37,효자아트홀,Hyo-ja Art Hall,Hyoja Art Hall,36.01173,129.332994
207(기본),3,38,효곡동행정복지센터,Hyo-gok-dong Haeng-jeong Bok-ji Center,,36.010473,129.328355
207(기본),3,39,생명공학연구소,Saeng-myeong Gong-hak Yeon-gu-so,Biotechnology Research Institute,36.012563,129.326489
207(기본),3,40,포스텍,Postech,Force Tec,36.015169,129.325127
207(기본),3,41,포항제철공고,Po-hang Je-cheol Gong-go,,36.021079,129.325287
207(기본),3,42,포스코교육재단,Posco Gyo-yuk Jae-dan,POSCO Education Foundation,36.026276,129.326635
207(기본),3,43,포항제철고등학교,Pohang Je-cheol Go-deung-hak-gyo,Pohang Iron and Steel High School,36.029999,129.326403
207(기본),3,44,효자그린아파트,Hyo-ja Green A-pa-teu,Hyoja Green Apartment,36.032375,129.32588
207(기본),3,45,포항제철유치원,Po-hang Je-cheol Yu-chi-won,Pohang Steel Kindergarten,36.029577,129.323537
207(기본),3,46,현대그린아파트,Hyun-dai Green A-pa-teu,Hyeondae Green Apartment,36.030903,129.318607
207(기본),3,47,포항테크노파크,Po-hang Techno Park,Pohang Techno Park,36.031723,129.315805
207(기본),3,48,LG빌라,LG Villa,LG Villa,36.028164,129.314298
207(기본),3,49,LG빌라입구,LG Villa Ip-gu,LG Villa Entrance,36.027269,129.31723
207(기본),3,50,산책로,San-chaeng-no,Sanchaengno,36.026208,129.320713
207(기본),3,51,교수아파트,Gyo-su A-pa-teu,Teacher Apartment,36.022743,129.325194
207(기본),3,52,포항제철공고,Po-hang Je-cheol Gong-go,,36.019458,129.324884
207(기본),3,53,포스텍,Postech,Force Tec,36.016082,129.324605
207(기본),3,54,생명공학연구소,Saeng-myeong Gong-hak Yeon-gu-so,Biotechnology Research Institute,36.011751,129.326565
207(기본),3,55,효곡동행정복지센터,Hyogok-dong Haeng-jeong Bok-ji Center,,36.010241,129.328481
207(기본),3,56,효자아트홀,Hyo-ja Art Hall,Hyoja Art Hall,36.011527,129.332519
207(기본),3,57,효자웰빙아울렛,Hyo-ja Well-being Outlet,Hyoja Wellbeing Outlet,36.011206,129.335607
207(기본),3,58,포항성모병원,Po-hang Seong-mo Byeong-won,,36.011145,129.340524
207(기본),3,59,대잠사거리,Dae-jam Sa-geo-ri,Daejam Sageori,36.011017,129.34451
207(기본),3,60,시외버스터미널,Si-oe Bus Terminal,Intercity Bus Terminal,36.013273,129.350668
207(기본),3,61,교보생명,Gyo-bo Saeng-myeong,Kyobo Life Insurance,36.01522,129.35222
207(기본),3,62,산업은행,San-eob Eun-haeng,KDB,36.018107,129.354529
207(기본),3,63,고용복지플러스센터,Go-yong Bok-ji Plus Center,Employment & Welfare Plus Center,36.022987,129.358409
207(기본),3,64,GS슈퍼마켓,GS Supermarket,GS Supermarket,36.025657,129.360522
207(기본),3,65,죽도파출소,Juk-do Pa-chul-so,Jukdo Police Office,36.02832,129.362648
207(기본),3,66,홈플러스(오거리),Homeplus(O-geori),,36.030979,129.364774
207(기본),3,67,죽도시장,Juk-do-si-jang,Jukdo Market,36.035694,129.365236
207(기본),3,68,육거리,Yuk-geo-ri,Yukgeori,36.039702,129.366432
207(기본),3,69,북구청,Buk-gu-cheong,Bukgu Office,36.043574,129.368115
207(기본),3,70,북부시장/채움병원,Buk-bu Si-jang/Chae-um Byeong-won,,36.045839,129.369553
207(기본),3,71,롯데백화점,Lotte Baek-hwa-jeom,Lotte Dept. Store,36.049595,129.37143
207(기본),3,72,포항세관,Po-hang Se-gwan,Pohang Customs Office,36.052196,129.373372
207(기본),3,73,영일대해수욕장,Yeong-il-dae Hae-su-yok-jang,Yeongildae Beach,36.053985,129.376316
207(기본),3,74,롯데아파트,Lotte A-pa-teu,Lotte Apartment,36.057092,129.377508
207(기본),3,75,두호동행정복지센터,Du-ho-dong Haeng-jeong Bok-ji Center,Duho-dong Administration & Welfare Center,36.06123,129.380113
207(기본),3,76,설머리물회지구,Seol-meori Mul-hoe-ji-gu,,36.065624,129.385045
207(기본),3,77,노인복지회관,No-in Bok-ji-hoe-gwan,Senior Welfare Center,36.066822,129.387533
207(기본),3,78,환호해맞이그린빌,Hwan-ho Hae-maji Greenvil,Hwanho Haemaji Green Ville,36.068297,129.391057
207(기본),3,79,환호공원,Hwan-ho Gong-won,Hwanho Park,36.069004,129.394441
207(기본),3,80,라메르웨딩컨벤션,Ramereu Wedding Convention,,36.069553,129.397632
207(기본),3,81,환호여중,Hwan-ho Yeo-jung,Hwanho Yeojung,36.071316,129.39935
207(기본),3,82,청소년수련관,Cheong-so-nyeon Su-ryeon-gwan,Youth Center,36.073611,129.398143
207(기본),3,83,농협양덕지점,Nong-hyeop Yangdeok Ji-jeom,Nonghyup Yangdeok Branch,36.080099,129.397067
207(기본),3,84,농협하나로클럽,Nong-hyeop Ha-na-ro Club,NH Hanaroclub,36.081696,129.398603
207(기본),3,85,풍림아이원,Pung-nim Ai-won,Poonglim Iwant,36.085295,129.402012
207(기본),3,86,삼성쉐르빌,Sam-seong cherville,Samsung Chereville,36.086204,129.405669
207(기본),3,87,포항대학교,Po-hang Dae-hak-gyo,,36.083862,129.408761
207(기본),3,88,장량하수처리장,Jang-nyang Ha-su Cheo-ri-jang,Jangnyang Sewage Treatment Plant,36.082183,129.409836
207(기본),3,89,북부장애인복지회관,Buk-bu Jang-ae-in Bok-ji-hoe-gwan,,36.079316,129.409049
207(기본),3,90,양덕한마음체육관,Yang-deok Han-ma-eum Che-yuk-gwan,Yangdeok Hanmaeum Gymnasium,36.078453,129.40626
